id,created_at,updated_at,version,feature_id,outcome,kind,ordinal,dice_count,dice_faces,dice_bonus,dice_average,damage_type,half_damage,condition_id,escape_dc,notes
bd7895be-762b-511b-a164-fb239352cf78,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fffbbc29-a820-54cc-ab57-1599603eca0f,HIT,DAMAGE,0,2,8,4,13,PIERCING,false,NULL,NULL,NULL
87d8b877-13a7-547b-8fb8-fd4066f64cd7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3ce6c9e7-c76a-5f4c-ad34-c7c6df1e5da3,HIT,DAMAGE,0,3,6,3,13,POISON,false,NULL,NULL,NULL
b6c0cce5-b366-5340-84ac-1632d66e26ad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8ca52586-c8d2-5a72-88cb-5c27d4e3f160,HIT,DAMAGE,0,1,8,3,7,BLUDGEONING,false,NULL,NULL,NULL
04edfc01-5f62-5139-ab06-cfb8041d3ff8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8ca52586-c8d2-5a72-88cb-5c27d4e3f160,HIT,DAMAGE,1,1,4,NULL,2,POISON,false,NULL,NULL,NULL
388936ec-1c8e-5ac2-9678-a99a91edff90,2026-09-08T00:00:00,2026-09-08T00:00:00,0,82337bc8-7e88-5cb3-826e-f60c872e68d4,HIT,DAMAGE,0,3,6,NULL,10,RADIANT,false,NULL,NULL,NULL
8e499e6d-4504-50e2-b7a5-615c0181dfa0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ec84d781-7a0e-51b2-be97-74ece046ed09,HIT,DAMAGE,0,1,8,4,8,SLASHING,false,NULL,NULL,NULL
991d3c59-ce1c-522b-b6b1-9dc6de28edb4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f8965580-dbb1-5886-8708-4e303b107fd4,HIT,DAMAGE,0,1,6,4,7,PIERCING,false,NULL,NULL,NULL
2161290f-2b11-5229-a854-1e79d7e776d6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,13fce0fe-a34b-5596-8f9b-1c4662845444,HIT,DAMAGE,0,2,8,5,14,BLUDGEONING,false,NULL,NULL,NULL
98045aa5-f40c-5f16-96d0-56718856111a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c3c11183-6894-5c6a-a837-2cfb739170ee,HIT,DAMAGE,0,1,6,5,8,BLUDGEONING,false,NULL,NULL,NULL
ad3ded0f-599b-5112-81f6-a3b140eaa9f6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c3c11183-6894-5c6a-a837-2cfb739170ee,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
f4a7c094-9500-5d88-b3a4-9b16d6994131,2026-09-08T00:00:00,2026-09-08T00:00:00,0,424925a3-7f59-5fdc-b135-79e81acafde8,HIT,DAMAGE,0,2,6,6,13,SLASHING,false,NULL,NULL,NULL
57c26cdb-c370-5b83-9f01-8fea53f365f8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,424925a3-7f59-5fdc-b135-79e81acafde8,HIT,DAMAGE,1,2,12,NULL,13,FIRE,false,NULL,NULL,NULL
4a31c6cc-8687-52f3-b38a-65da4f875bf4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,535af708-4aa6-52e5-abd9-84cd21100d7c,HIT,DAMAGE,0,7,6,NULL,24,FIRE,false,NULL,NULL,NULL
3891f924-4ced-54cf-af1b-f0245f1602db,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d54aeaf8-2253-5b98-95d1-e815090d166f,HIT,DAMAGE,0,2,8,4,13,SLASHING,false,NULL,NULL,NULL
0a22a8b1-3186-5710-97a6-ff4612883060,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d54aeaf8-2253-5b98-95d1-e815090d166f,HIT,DAMAGE,1,2,10,NULL,11,NECROTIC,false,NULL,NULL,NULL
1577b7b5-fe3b-5d69-8956-0a8868d6f0a5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0f4c971b-db4b-52b0-821d-dfff5f99e98d,SAVE_FAILURE,DAMAGE,0,4,6,NULL,14,FORCE,false,NULL,NULL,NULL
238f2f36-55c1-5403-8e70-63c9139728ff,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0f4c971b-db4b-52b0-821d-dfff5f99e98d,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
e1b11a64-fe23-56d3-8db6-c3f2b6d1e578,2026-09-08T00:00:00,2026-09-08T00:00:00,0,650c837b-df0e-5780-ba3c-262ac995fff8,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
81d870aa-201d-5048-906a-6f4cefd75859,2026-09-08T00:00:00,2026-09-08T00:00:00,0,650c837b-df0e-5780-ba3c-262ac995fff8,HIT,DAMAGE,1,1,4,NULL,2,POISON,false,NULL,NULL,NULL
97e7d62e-9a76-5b0b-9b62-3c2adfcab031,2026-09-08T00:00:00,2026-09-08T00:00:00,0,650c837b-df0e-5780-ba3c-262ac995fff8,HIT,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
38a63947-9511-5a99-9ac6-62ede716a8fb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c7034b0f-b8ec-5a77-b770-770ba3615206,HIT,DAMAGE,0,2,4,2,7,SLASHING,false,NULL,NULL,NULL
3f7acdd9-e214-59f9-98e5-2ff34ba8723c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4babc958-dc4a-54d8-bd69-e7f6e27f3a15,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
709fc2d4-819b-523d-82b5-309346cf0a64,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e3b42b49-ad63-5a9f-bc25-7b23b048681e,HIT,DAMAGE,0,2,8,5,14,SLASHING,false,NULL,NULL,NULL
72527d88-5cc6-521b-bd69-43ec06f726ed,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e3b42b49-ad63-5a9f-bc25-7b23b048681e,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
ef35ff09-6cee-5d86-96f2-75c2f3942659,2026-09-08T00:00:00,2026-09-08T00:00:00,0,18d97902-b4da-5cd5-a971-e0ac55537d82,HIT,DAMAGE,0,2,8,5,14,PIERCING,false,NULL,NULL,NULL
63743b3f-8462-5b59-8a92-fe75b72546e0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c56c0f00-4beb-51b6-9855-9b4b4982c27f,ALWAYS,DAMAGE,0,1,10,NULL,5,FIRE,false,NULL,NULL,NULL
6f5c69d1-9393-5771-82f7-a49839346af6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,40cd0b39-b8f8-5cfd-9d42-2d5f3164f966,ALWAYS,DAMAGE,0,1,10,NULL,5,FIRE,false,NULL,NULL,NULL
4949c2ae-436d-5f38-858a-186bcc0eb21d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6b0530ca-accf-5533-8318-5d1e436b22a6,ALWAYS,DAMAGE,0,1,6,NULL,3,COLD,false,NULL,NULL,NULL
3cd34ccc-dda1-5ac5-9695-2541485f3a07,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8d383230-917f-5b76-83af-ab76782fa7eb,HIT,DAMAGE,0,2,6,3,10,FIRE,false,NULL,NULL,NULL
6920ec31-8362-5d62-8e71-fd22da5c0818,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3a7854c5-3717-53ff-8d36-985ea72c156f,HIT,DAMAGE,0,4,6,7,21,SLASHING,false,NULL,NULL,NULL
0bb2d571-b986-5e61-8589-f1eeb5554923,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3a7854c5-3717-53ff-8d36-985ea72c156f,HIT,DAMAGE,1,3,6,NULL,10,FIRE,false,NULL,NULL,NULL
fc93c132-15e0-5c4a-aed9-6259ba1109fa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b4fdfb7a-3518-5b7f-ae4d-bf95beafc415,HIT,DAMAGE,0,3,10,7,23,BLUDGEONING,false,NULL,NULL,NULL
3e01444d-4603-57e4-8351-bef22c8a3cee,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b4fdfb7a-3518-5b7f-ae4d-bf95beafc415,HIT,DAMAGE,1,1,8,NULL,4,FIRE,false,NULL,NULL,NULL
b3f82167-b5a4-566b-945d-e8d1fa3ae1b2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3bd12552-9969-59ac-b4f0-254bd88ff434,HIT,DAMAGE,0,2,8,4,13,BLUDGEONING,false,NULL,NULL,NULL
5033153b-7a18-5a2f-a761-ed43b06255fa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3bd12552-9969-59ac-b4f0-254bd88ff434,HIT,DAMAGE,1,1,8,NULL,4,LIGHTNING,false,NULL,NULL,NULL
09b369c0-ab87-53c9-84bc-c72c6f76d2e2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f9c03737-c1c5-5ad1-b867-3d38f280cf00,HIT,DAMAGE,0,2,12,6,19,SLASHING,false,NULL,NULL,NULL
93623fcd-a465-5116-b16d-a7e90079bc1e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f9c03737-c1c5-5ad1-b867-3d38f280cf00,HIT,DAMAGE,1,2,8,NULL,9,COLD,false,NULL,NULL,NULL
2de92858-0a2e-5a30-b6a2-e03259d808e8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d6558388-f413-538e-a76e-e21a8c383dff,HIT,DAMAGE,0,2,10,6,17,PIERCING,false,NULL,NULL,NULL
c2bab54a-a717-560e-902d-4728e6759e79,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d6558388-f413-538e-a76e-e21a8c383dff,HIT,DAMAGE,1,2,6,NULL,7,COLD,false,NULL,NULL,NULL
07ab34a7-6b6b-5d2a-b20d-5f5614436405,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8cde1b61-3e1f-5395-b8f4-6572e60eabb8,HIT,DAMAGE,0,1,8,NULL,4,NECROTIC,false,NULL,NULL,NULL
2d6d3d85-a640-5407-ab99-b40708f6f252,2026-09-08T00:00:00,2026-09-08T00:00:00,0,cd589842-f821-558b-8fb1-e083e7a9f497,HIT,DAMAGE,0,2,4,2,7,SLASHING,false,NULL,NULL,NULL
88c24f09-2d44-57e6-a579-4d9ccb6dda25,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a3d5fdf7-df97-5a27-8ceb-fdc721f9ad6c,ALWAYS,DAMAGE,0,3,6,NULL,10,ACID,false,NULL,NULL,NULL
5ee54905-d67c-55a4-b475-6651bff15676,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dfd7ac4f-95d9-5e76-9b07-6a395e4b7efe,HIT,DAMAGE,0,3,6,2,12,ACID,false,NULL,NULL,NULL
78a8185c-aa1c-52d6-9efd-2ef8f35e66f1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4c980cfe-60f6-5744-b38e-0dc52848f7e9,SAVE_FAILURE,DAMAGE,0,3,6,NULL,10,ACID,false,NULL,NULL,NULL
d4da6fcf-825c-5ec2-90d9-0880af7f2780,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4c980cfe-60f6-5744-b38e-0dc52848f7e9,SAVE_FAILURE,DAMAGE,1,3,6,NULL,10,ACID,false,NULL,NULL,NULL
7b1ec2c8-a91b-53fa-be47-2121856244d7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4c980cfe-60f6-5744-b38e-0dc52848f7e9,SAVE_FAILURE,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
05fa385f-cba8-5838-b2bc-1efa1b728a8a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4c980cfe-60f6-5744-b38e-0dc52848f7e9,SAVE_SUCCESS,DAMAGE,3,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
74a31114-7cb1-5b48-a9ee-7cd2444347ce,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8b94f806-cfe8-5a6a-8e56-6d9a5793b8c8,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
7fc37d3b-9a63-5985-bac2-60ba14ebd008,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b21a3b63-5ab6-50ee-9810-562d23bedc10,HIT,DAMAGE,0,1,8,3,7,PIERCING,false,NULL,NULL,NULL
d61fa297-7cd0-5b6b-ac15-eb1f8faa1513,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b21a3b63-5ab6-50ee-9810-562d23bedc10,HIT,DAMAGE,1,2,8,NULL,9,NECROTIC,false,NULL,NULL,NULL
119b8676-a3f3-51e1-a0c4-7f5f8e2fa6e5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c0a16560-084b-5154-88a5-ce3a9a285787,HIT,DAMAGE,0,2,6,3,10,SLASHING,false,NULL,NULL,NULL
49dbad39-36d9-5301-b7b9-6659c53b66c0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c0a16560-084b-5154-88a5-ce3a9a285787,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000009,NULL,NULL
4e940df0-7e98-584a-bd8b-bb283c8b73c6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,06668465-0cf2-5b34-b8eb-4c33cf69b950,ALWAYS,DAMAGE,0,1,10,NULL,5,FORCE,false,NULL,NULL,NULL
d4268020-54f7-5335-a28b-bb1c1ebf803f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ff1d1362-b2d9-565c-b535-78281fb16d7d,HIT,DAMAGE,0,3,10,3,19,NECROTIC,false,NULL,NULL,NULL
8353cbcf-374a-53e3-83e7-ff245b502266,2026-09-08T00:00:00,2026-09-08T00:00:00,0,01477a5d-c282-5475-8ac6-f61e88cba755,SAVE_FAILURE,DAMAGE,0,2,6,3,10,PSYCHIC,false,NULL,NULL,NULL
7ceadfd1-dd0e-5edc-b68f-89e010728f55,2026-09-08T00:00:00,2026-09-08T00:00:00,0,01477a5d-c282-5475-8ac6-f61e88cba755,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000005,NULL,NULL
c244d63b-9720-5a9d-8853-ff1cae6b1967,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a0e0be93-c02f-5d81-b16f-45ce7c2cebdb,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000007,NULL,NULL
319c04cf-3f37-5c56-b3b6-722ae11a13f4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fb2d7c0c-4d14-532f-8d98-cc4b6fbcda2a,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
07eaa417-672b-5860-8843-5aa9370670d4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fb2d7c0c-4d14-532f-8d98-cc4b6fbcda2a,HIT,DAMAGE,1,1,6,NULL,3,NECROTIC,false,NULL,NULL,NULL
462b624d-9588-50d5-9fbe-419bd07e4182,2026-09-08T00:00:00,2026-09-08T00:00:00,0,12d3b62d-65fe-583e-affb-1d9881039c9d,HIT,DAMAGE,0,1,4,2,4,SLASHING,false,NULL,NULL,NULL
70e0a0ec-abb0-57a9-8a9c-67273b701fbd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,12d3b62d-65fe-583e-affb-1d9881039c9d,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000009,NULL,NULL
6d11719e-a948-5dcf-bb00-50ff85a7e99b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ddc5f32f-cffc-5004-bcf5-5e0512f9d56f,HIT,DAMAGE,0,2,6,NULL,7,PIERCING,false,NULL,NULL,NULL
b908b405-6180-5d15-b983-13c95ac3a227,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ddc5f32f-cffc-5004-bcf5-5e0512f9d56f,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
9a176c73-1a33-5eb2-8b76-a1402291f2c8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d8a6e63d-8a4f-5585-88ab-0f4d381d2925,SAVE_FAILURE,DAMAGE,0,2,6,NULL,7,RADIANT,false,NULL,NULL,NULL
08d0d0e6-21e9-596e-8310-26ce191b820b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d8a6e63d-8a4f-5585-88ab-0f4d381d2925,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000001,NULL,NULL
ba295f2e-d707-5af1-9487-2e59913c84af,2026-09-08T00:00:00,2026-09-08T00:00:00,0,66858ba9-2851-50b3-ba8c-50bd2d527cf9,HIT,DAMAGE,0,2,10,5,16,SLASHING,false,NULL,NULL,NULL
df240983-b14b-5d20-98c9-7436fb202914,2026-09-08T00:00:00,2026-09-08T00:00:00,0,66858ba9-2851-50b3-ba8c-50bd2d527cf9,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000006,15,NULL
731a6a63-8009-57c1-ba22-3103ccf477e5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d5d60582-d08d-5df4-abfe-41bef50a18af,SAVE_FAILURE,DAMAGE,0,3,6,5,15,BLUDGEONING,false,NULL,NULL,NULL
4de387f9-aa41-594f-bb66-75a4e3d0901f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d5d60582-d08d-5df4-abfe-41bef50a18af,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
4aff42e6-f771-5cbf-8153-061a7df1118e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,422564ed-4750-5958-8030-74355a557bcd,HIT,DAMAGE,0,2,6,4,11,PIERCING,false,NULL,NULL,NULL
62e00036-cae5-541c-afd2-591470245328,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9062399e-ff05-5eee-9b60-6b7ede8f9f5a,SAVE_FAILURE,DAMAGE,0,2,4,4,9,BLUDGEONING,false,NULL,NULL,NULL
036fc580-bacc-525f-96c9-ffff986744d6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9062399e-ff05-5eee-9b60-6b7ede8f9f5a,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
8b852fb1-a98b-5cd3-a270-10d6410f5f91,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1a0ac6da-4761-509f-9a50-0e67d44299bf,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
6ba66041-761f-5611-baf1-696ea900788c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6aa07482-d359-59b1-b6f8-81e6aff98713,HIT,DAMAGE,0,1,10,1,6,PIERCING,false,NULL,NULL,NULL
4f6b8989-22f2-58d7-86fe-95564e052849,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8a4992b1-b236-5e7a-bff3-383a58a4cfee,HIT,DAMAGE,0,1,4,2,4,PIERCING,false,NULL,NULL,NULL
2f57655f-1ac1-5f73-9b5c-31edad34bb1f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e796320e-f27c-5de5-a9fc-b07b797e650c,HIT,DAMAGE,0,1,6,2,5,SLASHING,false,NULL,NULL,NULL
99d716de-df3a-5f98-972d-48fccc81da01,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e796320e-f27c-5de5-a9fc-b07b797e650c,HIT,DAMAGE,1,1,4,NULL,2,SLASHING,false,NULL,NULL,NULL
5b3d9cd3-dca2-5bb9-9bd1-c412d548d61e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,777b62ff-01c5-5886-9a74-f99787d73a91,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
d9c18fba-dd0a-57d4-a71b-fe8c1c318999,2026-09-08T00:00:00,2026-09-08T00:00:00,0,777b62ff-01c5-5886-9a74-f99787d73a91,HIT,DAMAGE,1,1,4,NULL,2,PIERCING,false,NULL,NULL,NULL
aa4f1011-12db-5726-9439-0fae39b27860,2026-09-08T00:00:00,2026-09-08T00:00:00,0,73afbc57-f821-5f71-b32a-452bfca38c7d,HIT,DAMAGE,0,1,6,2,5,SLASHING,false,NULL,NULL,NULL
e7873559-81d3-512c-aed1-fe2df2fedbe1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,73afbc57-f821-5f71-b32a-452bfca38c7d,HIT,DAMAGE,1,1,4,NULL,2,SLASHING,false,NULL,NULL,NULL
e63f1b7c-f1bc-58df-82a1-2f204a1004ab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7110a5d5-c604-5161-914e-b43ed2670ff9,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
a6065119-ee68-505b-98fb-412d035376f0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7110a5d5-c604-5161-914e-b43ed2670ff9,HIT,DAMAGE,1,1,4,NULL,2,PIERCING,false,NULL,NULL,NULL
d63de102-2605-58b1-a280-2d1490e41c78,2026-09-08T00:00:00,2026-09-08T00:00:00,0,308de99f-745d-56f3-ba70-1b87fc0b1d21,HIT,DAMAGE,0,1,10,4,9,SLASHING,false,NULL,NULL,NULL
4d5cb34d-7d60-5b94-8386-d934305fa2f2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fa04c607-1215-58c5-8174-3d2cc9397013,SAVE_FAILURE,DAMAGE,0,4,10,NULL,22,FIRE,false,NULL,NULL,NULL
d9e6ed80-1e75-525d-9b5a-52c86ed5a7a7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fa04c607-1215-58c5-8174-3d2cc9397013,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
eb247f07-128c-56e8-ac2a-0bfd5fbacbea,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7d9ec75e-e212-505c-9740-7a04958f3054,HIT,DAMAGE,0,2,10,6,17,SLASHING,false,NULL,NULL,NULL
68e41f87-8516-5590-981c-08f32bde0c81,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f89d5e21-70c8-5d18-830b-7b2970b37b8c,SAVE_FAILURE,DAMAGE,0,10,10,NULL,55,FIRE,false,NULL,NULL,NULL
99d3c0ac-1846-54d5-9da6-27c4ba17f62b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f89d5e21-70c8-5d18-830b-7b2970b37b8c,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
4f4bd2a5-b7cc-5fba-a891-e4b376818e96,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5fe9d78c-ab18-5d1a-86d7-0f4a1718fa7d,HIT,DAMAGE,0,2,8,8,17,SLASHING,false,NULL,NULL,NULL
4ee5ae4d-1ed7-5a7c-bc25-45612176c885,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5fe9d78c-ab18-5d1a-86d7-0f4a1718fa7d,HIT,DAMAGE,1,1,8,NULL,4,FIRE,false,NULL,NULL,NULL
c59613f7-8675-5d29-b4bf-24bc58f6a315,2026-09-08T00:00:00,2026-09-08T00:00:00,0,cb65f0f8-81b0-5855-98e3-821058b58940,SAVE_FAILURE,DAMAGE,0,12,10,NULL,66,FIRE,false,NULL,NULL,NULL
0d04cb45-d56c-58c9-b576-a7ddb8eceb3b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,cb65f0f8-81b0-5855-98e3-821058b58940,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
77563663-2e7c-5c9b-b5ad-629550db99d2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,58f65625-38b9-5eb5-94f0-6d325117770b,SAVE_FAILURE,DAMAGE,0,3,6,NULL,10,FORCE,false,NULL,NULL,NULL
c8d50e85-7406-5ba3-b343-6cbadea29ee9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,58f65625-38b9-5eb5-94f0-6d325117770b,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000007,NULL,NULL
1f46f171-d552-5a4b-8ff0-2a3b3008704b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c2dea7cf-dc55-5af9-9176-ffe039d0c5c3,HIT,DAMAGE,0,2,8,10,19,SLASHING,false,NULL,NULL,NULL
bead646f-71a4-5329-9a0d-f93637f393e4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c2dea7cf-dc55-5af9-9176-ffe039d0c5c3,HIT,DAMAGE,1,2,8,NULL,9,FIRE,false,NULL,NULL,NULL
c1f62280-79ee-58be-b5c9-f2594cc95e44,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c3ca4f5e-9a9b-5789-8ee0-fc70e6d82cfa,SAVE_FAILURE,DAMAGE,0,13,10,NULL,71,FIRE,false,NULL,NULL,NULL
96cf30ac-5e67-521b-900c-8c090b1240c7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c3ca4f5e-9a9b-5789-8ee0-fc70e6d82cfa,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
e283858e-2201-538d-8ad8-24f21aeb3779,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4ab1325f-ccc4-5fbc-8988-a98cb113de15,SAVE_FAILURE,DAMAGE,0,7,6,NULL,24,FORCE,false,NULL,NULL,NULL
df5357c0-e669-55cd-979b-6d5678d23735,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4ab1325f-ccc4-5fbc-8988-a98cb113de15,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000007,NULL,NULL
91aa2c0a-28a7-5aa4-ab03-f22c256b5b78,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2277915b-7a5e-521c-b671-4709c65a971a,HIT,DAMAGE,0,2,12,5,18,PIERCING,false,NULL,NULL,NULL
aa4c49c9-fad3-5000-b18f-a0e3785fe7eb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2277915b-7a5e-521c-b671-4709c65a971a,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
95791554-719a-5d32-9ce7-02ac7622a1b9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5bf1512b-7134-5957-b7ed-c96edf3c5008,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
9cc9e24a-ef69-5c60-886e-a4da253c5153,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5bf1512b-7134-5957-b7ed-c96edf3c5008,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000a,NULL,NULL
